titulo,subtitulo,autor,data,secao,texto,url 
“Quem quer o bem do Brasil apoia Santos Cruz”,Nao possui,Nao possui,02/04/2019 16:18:03,Brasil,"<p>A deputada Carla Zambelli, do PSL de São Paulo, saiu em defesa do general Santos Cruz, que vem sendo atacado por Olavo de Carvalho...</p>",https://www.oantagonista.com/brasil/quem-quer-o-bem-brasil-apoia-santos-cruz/
Lula na cadeia,Nao possui,Nao possui,02/04/2019 16:05:43,Brasil,"<p>O lulismo ainda tem dinheiro para bancar uma campanha publicitária pedindo a soltura do presidiário...<br><br><img class=""alignnone size-medium wp-image-180947"" src=""https://cdn.oantagonista.net/uploads/2019/04/Schermata-2019-04-02-alle-20.54.02-576x353.png"" alt="""" width=""576"" height=""353""></p>",https://www.oantagonista.com/brasil/lula-na-cadeia-3/
2×1 – Cármen Lúcia vota contra soltura de Fichtner,Nao possui,Nao possui,02/04/2019 15:54:17,Brasil,<p>Cármen Lúcia acompanhou Edson Fachin e votou pela manutenção da prisão de Régis Fichtner...</p>,https://www.oantagonista.com/brasil/2x1-carmen-lucia-vota-contra-soltura-de-fichtner/
O golpe é corintiano,Nao possui,Nao possui,02/04/2019 15:52:53,Brasil,"<p>Um empresário assumiu a autoria (e o financiamento) do comercial do golpe de 1964, que foi divulgado pelo Palácio do Planalto...</p>",https://www.oantagonista.com/brasil/o-golpe-e-corintiano/
É o mínimo que o Senado deveria fazer,Nao possui,Nao possui,02/04/2019 15:52:16,Brasil,"<p>Lasier Martins, do Podemos do Rio Grande do Sul, apresentou hoje uma proposta administrativa para reduzir as despesas do Senado -- confira <strong>aqui</strong> a íntegra.<br><br>Como segundo-vice-presidente da Casa, ele diz ter encontrado ""contratações inúteis de servidores, gratificações não razoáveis, chefes sem chefiados...<br><br><img class=""alignleft size-full wp-image-180940"" src=""https://cdn.oantagonista.net/uploads/2019/04/lasier2.png"" alt="""" width=""626"" height=""231""></p>",https://www.oantagonista.com/brasil/e-o-minimo-que-o-senado-deveria-fazer/
1×1 – Fachin vota por manter prisão de Fichtner,Nao possui,Nao possui,02/04/2019 15:46:38,Brasil,"<p>Edson Fachin divergiu de Gilmar Mendes e votou pela manutenção da prisão de Régis Fichtner, ex-chefe da Casa Civil de Sérgio Cabral...</p>",https://www.oantagonista.com/brasil/1x1-fachin-vota-por-manter-prisao-de-fichtner/
Urgente: Temer e Moreira viram réus na Lava Jato do Rio,Nao possui,Nao possui,02/04/2019 15:45:41,Brasil,"<p>Não está sendo um bom dia para Michel Temer. Além de denunciado pelo MPF em São Paulo, o ex-presidente também se tornou réu na Lava Jato do Rio...</p>",https://www.oantagonista.com/brasil/urgente-temer-e-moreira-viram-reus-na-lava-jato-rio/
Bolsonaro é centro-esquerda,Nao possui,Nao possui,02/04/2019 15:37:01,Brasil,<p>Jair Bolsonaro disse que o nazismo foi de esquerda porque o nome do partido de Hitler era Nacional Socialista...</p>,https://www.oantagonista.com/brasil/bolsonaro-e-social/
MPF em SP denuncia Temer e filha por lavagem de dinheiro,Nao possui,Nao possui,02/04/2019 15:34:44,Brasil,"<p>O MPF em São Paulo ofereceu denúncia à Justiça contra Michel Temer e sua filha Maristela Temer pelo crime de lavagem de dinheiro, agravado por ser praticado por associação criminosa...</p>",https://www.oantagonista.com/brasil/mpf-em-sp-denuncia-temer-e-filha-por-lavagem-de-dinheiro/
Líder da oposição aciona MPF contra vídeo sobre golpe de 64,Nao possui,Nao possui,02/04/2019 15:33:30,Brasil,"<p>O deputado Alessandro Molon, líder da oposição na Câmara, apresentou um requerimento ao Ministério Público pedindo para que seja apurada a responsabilidade do vídeo divulgado pelo Palácio do Planalto em defesa do golpe de 1964...</p>",https://www.oantagonista.com/brasil/lider-da-oposicao-aciona-mpf-contra-video-sobre-golpe-de-64/
Gilmar vota pela soltura de Fichtner e diz que procuradores mentem,Nao possui,Nao possui,02/04/2019 15:33:05,Brasil,"<p>Gilmar Mendes votou no STF pela soltura de Régis Fichtner e disse, durante o julgamento, que os procuradores da Lava Jato do Rio mentiram ao pedir a prisão...</p>",https://www.oantagonista.com/brasil/gilmar-vota-pela-soltura-de-fichtner-e-diz-que-procuradores-mentem/
Empurrando os bodes da reforma,Nao possui,Nao possui,02/04/2019 15:29:18,Brasil,"<p>Daniel Coelho, líder do Cidadania (ex-PPS) na Câmara, defendeu hoje que as mudanças no BPC e na aposentadoria rural sejam logo retiradas da proposta de reforma da Previdência...</p>",https://www.oantagonista.com/brasil/empurrando-os-bodes-da-reforma/
“Tem que ensinar os meninos que não é isso que se faz”,Nao possui,Nao possui,02/04/2019 15:18:22,Brasil,"<p>Ao iniciar seu voto sobre o pedido de liberdade de Régis Fichtner, Gilmar Mendes disse verificar ""patente constrangimento ou abuso de poder"" na prisão preventiva...</p>",https://www.oantagonista.com/brasil/tem-que-ensinar-os-meninos-que-nao-e-isso-que-se-faz/
Raquel diz que não tinha conhecimento prévio do fundo da Lava Jato,Nao possui,Nao possui,02/04/2019 15:15:35,Brasil,"<p>Raquel Dodge recebeu hoje na PGR o presidente da Petrobras, Roberto Castello Branco, a gerente-executiva da estatal, Thaíza Maciel e dois advogados da empresa...</p>",https://www.oantagonista.com/brasil/raquel-diz-que-nao-tinha-conhecimento-previo-fundo-da-lava-jato/
PGR: Fichtner tinha papel de destaque na orcrim de Cabral,Nao possui,Nao possui,02/04/2019 15:02:50,Brasil,"<p>Ao defender a manutenção de prisão de Régis Fichtner, a subprocuradora-geral da República Cláudia Sampaio Marques disse que ele tinha papel de destaque na organização criminosa de Sérgio Cabral...</p>",https://www.oantagonista.com/brasil/pgr-fichtner-tinha-papel-de-destaque-na-orcrim-de-cabral/
"Fichtner, só para lembrar",Nao possui,Nao possui,02/04/2019 14:55:51,Brasil,"<p>Régis Fichtner, cujo HC está sendo julgado na Segunda Turma do STF, é considerado o homem capaz de explodir o Judiciário.<br><br>Só para lembrar.</p>",https://www.oantagonista.com/brasil/fichtner-para-lembrar/
Maia recusa encontro com Bolsonaro intermediado por Doria,Nao possui,Nao possui,02/04/2019 14:54:01,Brasil,"<p>João Doria tentou organizar uma reunião entre Jair Bolsonaro e Rodrigo Maia em Campos do Jordão, relata Igor Gadelha em <strong>Crusoé</strong>...</p>",https://www.oantagonista.com/brasil/maia-recusa-encontro-com-bolsonaro-intermediado-por-doria/
STF analisa pedido para soltar Régis Fichtner,Nao possui,Nao possui,02/04/2019 14:49:06,Brasil,"<p>A Segunda Turma do STF iniciou agora há pouco julgamento de um pedido de liberdade de Régis Fichtner, ex-chefe da Casa Civil de Sérgio Cabral...</p>",https://www.oantagonista.com/brasil/stf-analisa-pedido-para-soltar-regis-fichtner/
Bolsonaro diz que o nazismo é de esquerda,Nao possui,Nao possui,02/04/2019 14:25:16,Brasil,"<p>Ao visitar o Museu do Holocausto, em Israel, Jair Bolsonaro ecoou Ernesto Araújo e disse que o nazismo é de esquerda...</p>",https://www.oantagonista.com/brasil/bolsonaro-diz-que-o-nazismo-e-de-esquerda/
MP apresenta nova ação de improbidade contra Cabral e Pezão,Nao possui,Nao possui,02/04/2019 14:16:18,Brasil,<p>O Ministério Público do Rio de Janeiro apresentou uma nova ação de improbidade administrativa contra Sérgio Cabral e Luiz Fernando Pezão...</p>,https://www.oantagonista.com/brasil/mp-apresenta-nova-acao-de-improbidade-contra-cabral-e-pezao/
A elegância da Fitch,Nao possui,Nao possui,02/04/2019 14:14:30,Economia,"<p>A Fitch avalia que não pode ser menosprezado o risco de a reforma da Previdência não ser aprovada:<br><br>""O fracasso em aprovar a reforma não pode ser descartado e pode representar um desafio para as finanças públicas...</p>",https://www.oantagonista.com/economia/a-elegancia-da-fitch/
Vídeo – Bolsonaro e aquela senhora,Nao possui,Nao possui,02/04/2019 14:01:10,TV,"<p>No discurso a empresários israelenses e brasileiros, Jair Bolsonaro teve um momento que fez lembrar aquela senhora. Mas foi rápido, felizmente...</p>",https://www.oantagonista.com/economia/video-bolsonaro-e-aquela-senhora/
Quem está “faltando com a verdade”?,Nao possui,Nao possui,02/04/2019 13:56:52,Brasil,"<p>O Ceará continua conflagrado por causa de criminosos -- e o secretário nacional de Segurança, Guilherme Teophilo, disse que falta apoio do governador do estado, o petista Camilo Santana.<br><br>O governo petista rebateu. Disse que o secretário ""faltou com a verdade""...</p>",https://www.oantagonista.com/brasil/quem-esta-faltando-com-verdade/
Conselho do MPF livra Deltan de processo disciplinar,Nao possui,Nao possui,02/04/2019 13:50:41,Brasil,"<p>O Conselho Superior do Ministério Público Federal arquivou um inquérito disciplinar sobre o coordenador da Lava Jato no Paraná, Deltan Dallagnol...</p>",https://www.oantagonista.com/brasil/conselho-mpf-livra-deltan-de-processo-disciplinar/
Alcolumbre e Maia: dobradinha?,Nao possui,Nao possui,02/04/2019 13:50:14,Brasil,<p>Aliados de Davi Alcolumbre querem que ele converse mais com Rodrigo Maia.<br><br>Uma dobradinha não parece uma ideia muito boa...</p>,https://www.oantagonista.com/brasil/alcolumbre-e-maia-dobradinha/
Luleco ganha cargo na Assembleia de SP,Nao possui,Nao possui,02/04/2019 13:32:29,Brasil,"<p>O caçula de Lula, Luis Cláudio, foi nomeado para o cargo de auxiliar parlamentar do deputado estadual Emidio de Souza (PT) na Assembleia Legislativa de São Paulo...</p>",https://www.oantagonista.com/brasil/luleco-ganha-cargo-na-assembleia-de-sp/
Onyx encerra a disputa entre ‘velha’ e ‘nova’ política,Nao possui,Nao possui,02/04/2019 13:31:28,Brasil,"<p>De Onyx Lorenzoni, há pouco, em entrevista à GloboNews:<br><br>“Velha política e nova política são conceitos de campanha...</p>",https://www.oantagonista.com/brasil/onyx-encerra-disputa-entre-velha-e-nova-politica/
PGR aceita discutir papel da Petrobras no processo do triplex de Lula,Nao possui,Nao possui,02/04/2019 13:12:33,Brasil,"<p>A Procuradoria Geral da República opinou em favor de um pedido da defesa de Lula para discutir o papel da Petrobras no processo do triplex.<br><br>Na prática, uma vez aceita a recomendação, a ação, em curso no STJ, poderá se prolongar...</p>",https://www.oantagonista.com/brasil/pgr-aceita-discutir-papel-da-petrobras-no-processo-triplex-de-lula/
Um prefeito que improvisa parque e despreza o espaço público,Nao possui,Nao possui,02/04/2019 13:03:28,Brasil,"<p>O prefeito Bruno Covas pretende transformar uma parte do Minhocão num parque elevado, no estilo da High Line, em Manhattan...</p>",https://www.oantagonista.com/brasil/um-prefeito-que-improvisa-parque-e-despreza-o-espaco-publico/
“Bolsonaro terá que cumprir o compromisso”,Nao possui,Nao possui,02/04/2019 12:51:53,Brasil,"<p>O deputado Silas Câmara (PRB), recém-eleito presidente da frente parlamentar evangélica, disse que tratará da transferência da embaixada para Jerusalém com os colegas da bancada na reunião da próxima quarta-feira, após o culto.<br><br>Mas antecipou a <strong>O Antagonista</strong>...</p>",https://www.oantagonista.com/brasil/bolsonaro-tera-que-cumprir-o-compromisso/
"Olavistas, fiquem longe dessa Maison",Nao possui,Nao possui,02/04/2019 12:46:05,Brasil,"<p>O Estadão noticia que, em meio à crise, três olavistas do MEC vão viajar a Paris, para encontros na OCDE e Casa França-Brasil...</p>",https://www.oantagonista.com/brasil/olavistas-fiquem-longe-dessa-maison/
"Caoa comprou a fábrica da Ford, diz jornal",Nao possui,Nao possui,02/04/2019 12:45:43,Economia,"<p>O Estadão, atribuindo a informação a ""fontes ligadas ao negócio"", crava que a Caoa fechou a compra da fábrica da Ford em São Bernardo.<br><br>As empresas ainda não confirmam.</p>",https://www.oantagonista.com/economia/caoa-comprou-fabrica-da-ford-diz-jornal/
As metáforas amorosas de Bolsonaro,Nao possui,Nao possui,02/04/2019 12:42:36,Brasil,<p>Perguntaram a Jair Bolsonaro se o escritório de negócios em Israel terá status diplomático...</p>,https://www.oantagonista.com/brasil/metaforas-amorosas-de-bolsonaro/
Rogério Marinho e os bodes que não eram bodes,Nao possui,Nao possui,02/04/2019 12:41:03,Brasil,<p>Rogério Marinho já admite rever dois pontos do projeto de reforma da Previdência: os que endurecem as regras para os aposentados rurais e a concessão do Benefício de Prestação Continuada...<br><br></p>,https://www.oantagonista.com/brasil/rogerio-marinho-e-os-bodes-que-nao-eram-bodes/
"Bolsonaro, o IBGE e o mundo real",Nao possui,Nao possui,02/04/2019 12:30:38,Economia,"<p>Jair Bolsonaro voltou a criticar a metodologia do IBGE para medir o desemprego -- que é internacional:<br><br>Disse o presidente:<br><br>""Como é feita hoje em dia a taxa? Leva-se em conta quem está procurando emprego, só quem está procurando emprego. Quem não procura emprego, não é tido como desempregado...</p>",https://www.oantagonista.com/economia/bolsonaro-o-ibge-e-o-mundo-real/
"No Rio, pistola é roubada durante maior evento de segurança da América Latina",Nao possui,Nao possui,02/04/2019 12:21:19,Sociedade,"<p>Uma pistola foi roubada de um estande da maior e mais importante feira de segurança da América Latina, que está sendo realizada no Rio de Janeiro...</p>",https://www.oantagonista.com/sociedade/no-rio-pistola-e-roubada-durante-maior-evento-de-seguranca-da-america-latina/
Olavo de Carvalho em entrevista à “Globo golpista”,Nao possui,Nao possui,02/04/2019 12:18:19,Sociedade,<p>Flávio Ricco informa que Pedro Bial gravou uma entrevista com Olavo de Carvalho...</p>,https://www.oantagonista.com/sociedade/olavo-de-carvalho-em-entrevista-globo-golpista/
Dallagnol e os graúdos,Nao possui,Nao possui,02/04/2019 12:11:55,Brasil,<p>Gente graúda tenta emplacar Deltan Dallagnol como sucessor de Raquel Dodge na PGR.<br><br>E gente graúda tenta impedir que Dallagnol seja o novo procurador-geral da República.</p>,https://www.oantagonista.com/brasil/dallagnol-e-os-graudos/
MP pede informações sobre uso de snipers no Rio,Nao possui,Nao possui,02/04/2019 12:09:26,Brasil,<p>O Ministério Público do Rio de Janeiro enviou ofícios às autoridades fluminenses sobre o uso de snipers para matar quem esteja portando fuzis...</p>,https://www.oantagonista.com/brasil/mp-pede-informacoes-sobre-uso-de-snipers-no-rio/
Paulo Preto reconhece ser dono de quatro contas na Suíça,Nao possui,Nao possui,02/04/2019 12:09:21,Brasil,"<p>Paulo Preto, acusado de ser operador tucano, admitiu à Receita Federal ter quatro contas bancárias na Suíça, com o equivalente a 137 milhões de reais...</p>",https://www.oantagonista.com/brasil/paulo-preto-reconhece-ser-dono-de-quatro-contas-na-suica/
Panelaços proibidos na Venezuela,Nao possui,Nao possui,02/04/2019 11:54:23,Brasil,"<p>Moradores do centro de Caracas receberam ordens para não bater panelas contra a falta de luz ou de água, informa a <strong>Crusoé</strong>.<br><br>Leia aqui a nota completa...</p>",https://www.oantagonista.com/brasil/panelacos-proibidos-na-venezuela/
Ex-deputado petista ganha cargo comissionado na Câmara,Nao possui,Nao possui,02/04/2019 11:51:03,Brasil,"<p>O ex-deputado federal Wadih Damous ganhou um cargo comissionado na Câmara, noticia a <strong>Crusoé</strong>.<br><br>Ele foi nomeado...</p>",https://www.oantagonista.com/brasil/ex-deputado-petista-ganha-cargo-comissionado-na-camara/
Damares cancela ida à Câmara,Nao possui,Nao possui,02/04/2019 11:47:04,Brasil,<p>Damares Alves cancelou sua participação prevista para hoje na Comissão de Defesa dos Direitos da Mulher da Câmara.<br><br>A oposição já está fazendo a festa. A assessoria da ministra alega choque de agenda.</p>,https://www.oantagonista.com/brasil/damares-cancela-ida-camara/
Vereador do PSL é preso em Belo Horizonte,Nao possui,Nao possui,02/04/2019 11:32:52,Brasil,"<p>Cláudio Duarte, vereador do PSL, foi preso hoje em Belo Horizonte por policiais civis...<br><br><img class=""alignleft size-medium wp-image-180797"" src=""https://cdn.oantagonista.net/uploads/2019/04/psl-216x353.png"" alt="""" width=""216"" height=""353""></p>",https://www.oantagonista.com/brasil/vereador-psl-e-preso-em-belo-horizonte/
"“Aqui, em Israel, nós nos complementamos”",Nao possui,Nao possui,02/04/2019 11:27:52,Brasil,"<p>Jair Bolsonaro acaba de plantar uma muda de oliveira no Bosque das Nações.<br><br>Em rápida conversa com jornalistas, ele voltou a dizer que o Brasil teve ""dois governos de esquerda""...</p>",https://www.oantagonista.com/brasil/aqui-em-israel-nos-nos-complementamos/
O novo PSL,Nao possui,Nao possui,02/04/2019 11:22:11,Brasil,<p>Valdenice de Oliveira Meliga deve ser a nova presidente do PSL do Rio de Janeiro...</p>,https://www.oantagonista.com/brasil/o-novo-psl/
“Não importa se você gosta ou não do Bolsonaro”,Nao possui,Nao possui,02/04/2019 11:13:34,Brasil,"<p>Em evento da Associação Brasileira das Incorporadoras Imobiliárias (Abrainc), em São Paulo, João Doria fez há pouco um importante discurso em defesa da reforma da Previdência.<br><br>""A reforma da Previdência é a inflexão que muda o Brasil. Não silenciem. Não há vácuo na política. O vácuo será ocupado por partidos de esquerda se não ocuparmos o espaço...</p>",https://www.oantagonista.com/brasil/nao-importa-se-voce-gosta-ou-nao-bolsonaro/
Dirigentes partidários querem ‘diálogo permanente’,Nao possui,Nao possui,02/04/2019 11:00:31,Brasil,<p>Dirigentes partidários ficaram satisfeitos com o gesto de Jair Bolsonaro de chamá-los para uma conversa no Palácio do Planalto...</p>,https://www.oantagonista.com/brasil/dirigentes-partidarios-querem-dialogo-permanente/
As duas reformas do general Mourão,Nao possui,Nao possui,02/04/2019 10:56:09,Brasil,<p>O general Hamilton Mourão aposta tudo nas reformas...</p>,https://www.oantagonista.com/brasil/duas-reformas-general-mourao/
"“Estou sob sigilo”, diz ator que gravou filmete do golpe de 64",Nao possui,Nao possui,02/04/2019 10:49:20,Brasil,"<p>Paulo Amaral, o ator que gravou o filmete de propaganda do golpe de 1964 divulgado pelo Palácio do Planalto, disse para o Congresso em Foco...</p>",https://www.oantagonista.com/brasil/estou-sob-sigilo-diz-ator-que-gravou-filmete-golpe-de-64/
O ‘fulcro religioso’ de Bolsonaro no Muro das Lamentações,Nao possui,Nao possui,02/04/2019 10:31:45,Brasil,"<p>O porta-voz da Presidência, Otávio Rego Barros, disse que a ida de Jair Bolsonaro ao Muro das Lamentações não tem conotação geopolítica...</p>",https://www.oantagonista.com/brasil/o-fulcro-religioso-de-bolsonaro-no-muro-das-lamentacoes/
Holocausto de direita,Nao possui,Nao possui,02/04/2019 10:30:10,Brasil,"<p>Jair Bolsonaro visitou o Museu do Holocausto, em Jerusalém.<br><br>A BBC nota que, em seu site, o museu associa o nazismo à extrema-direita, ao contrário do que diz Ernesto Araújo...<br><br><img class=""alignnone size-medium wp-image-180767"" src=""https://cdn.oantagonista.net/uploads/2019/04/Schermata-2019-04-02-alle-15.23.58-550x353.png"" alt="""" width=""550"" height=""353""></p>",https://www.oantagonista.com/brasil/holocausto-de-direita/
Nota da Prefeitura de Santo André,Nao possui,Nao possui,02/04/2019 10:17:50,Brasil,"<p>Confira a íntegra da nota divulgada pela Prefeitura de Santo André, que diz que o neto de Lula não morreu de meningite...</p>",https://www.oantagonista.com/brasil/nota-da-prefeitura-de-santo-andre/
A autodestruição do STF,Nao possui,Nao possui,02/04/2019 10:15:28,Brasil,"<p>Luís Roberto Barroso disse que o STF, revertendo a prisão em segundo grau, pode se autodestruir...</p>",https://www.oantagonista.com/brasil/a-autodestruicao-do-stf/
Altineu quer cópia de atas das reuniões que autorizaram empréstimos do BNDES para ditaduras,Nao possui,Nao possui,02/04/2019 10:00:03,Brasil,"<p>Relator da CPI do BNDES, o deputado Altineu Côrtes já protocolou requerimentos de cópias de atas de todas as reuniões dos conselhos fiscal e de administração do BNDES...</p>",https://www.oantagonista.com/brasil/altineu-quer-copia-de-atas-das-reunioes-que-autorizaram-emprestimos-bndes-para-ditaduras/
“Cheiro de crescimento nulo”,Nao possui,Nao possui,02/04/2019 09:59:05,Economia,"<p>Affonso Celso Pastore, em evento promovido pelo Estadão, previu um primeiro trimestre muito ruim, “com cheiro de crescimento nulo”...</p>",https://www.oantagonista.com/economia/cheiro-de-crescimento-nulo/
O desejo de Guedes,Nao possui,Nao possui,02/04/2019 09:52:35,Economia,"<p>Em evento do Goldman Sachs ontem, segundo investidores contaram à Folha de S. Paulo, o ministro Paulo Guedes disse que não vai sossegar enquanto não levar a economista Maria Silvia Bastos Marques para o governo.</p>",https://www.oantagonista.com/economia/o-desejo-de-guedes/
Neto de Lula não morreu de meningite,Nao possui,Nao possui,02/04/2019 09:46:26,Brasil,"<p>O neto de Lula não morreu de meningite, segundo laudo da prefeitura de Santo André.<br><br>O PT cobra agora esclarecimentos do hospital.<br><br><img class=""alignnone size-full wp-image-180754"" src=""https://cdn.oantagonista.net/uploads/2019/04/Schermata-2019-04-02-alle-14.43.27.png"" alt="""" width=""554"" height=""90""></p>",https://www.oantagonista.com/brasil/neto-de-lula-nao-morreu-de-meningite/
Eu também quero!,Nao possui,Nao possui,02/04/2019 09:42:51,Brasil,"<p>Depois dos presidentes e dos líderes de partido, os coordenadores de bancadas regionais também querem ser recebidos por Jair Bolsonaro.</p>",https://www.oantagonista.com/brasil/eu-tambem-quero-2/
“Não queremos comentar”,Nao possui,Nao possui,02/04/2019 09:39:51,Brasil,"<p>O porta-voz Otávio Rêgo Barros disse que o comercial do golpe de 1964 é um assunto ""encerrado""...</p>",https://www.oantagonista.com/brasil/nao-queremos-comentar/
74% dos brasileiros apoiam prisão em primeira instância ou em segunda,Nao possui,Nao possui,02/04/2019 09:32:55,Brasil,"<p>Pesquisa do DataSenado mostrou que 51% dos brasileiros concordam com a prisão em segunda instância.<br><br>Outros 23% gostariam que ela ocorresse antes disso, na primeira instância...<br><br><img class=""alignnone size-medium wp-image-180740"" src=""https://cdn.oantagonista.net/uploads/2019/04/Schermata-2019-04-02-alle-14.24.10-628x132.png"" alt="""" width=""628"" height=""132""></p>",https://www.oantagonista.com/brasil/74-dos-brasileiros-apoiam-prisao-em-primeira-instancia-ou-em-segunda/
Dois meses da fraude no Senado,Nao possui,Nao possui,02/04/2019 09:30:41,Brasil,"<p>Há dois meses, Davi Alcolumbre era eleito presidente do Senado.<br><br>Até hoje, ninguém explicou como surgiram 82 votos...</p>",https://www.oantagonista.com/brasil/dois-meses-da-fraude-no-senado/
O pedágio dos servidores públicos,Nao possui,Nao possui,02/04/2019 09:17:19,Brasil,"<p>Os deputados se preparam para diluir a reforma previdenciária.<br><br>De acordo com O Globo, ele já articulam mudar as regras de aposentadoria para servidores que ingressaram na carreira antes de 2003...</p>",https://www.oantagonista.com/brasil/deputados-querem-beneficiar-servidores-publicos/
Bolsonaro é provisório,Nao possui,Nao possui,02/04/2019 09:11:18,Brasil,<p>A Câmara dos Deputados pode aprovar uma lei que limite a possibilidade de Jair Bolsonaro editar Medidas Provisórias...</p>,https://www.oantagonista.com/brasil/bolsonaro-e-provisorio/
Maestro Toffoli,Nao possui,Nao possui,02/04/2019 09:07:18,Brasil,"<p>Na sexta-feira, um homem interrompeu o concerto da regente Marin Alsop para xingar Dias Toffoli e Gilmar Mendes...</p>",https://www.oantagonista.com/brasil/maestro-toffoli/
As conversas com o Congresso,Nao possui,Nao possui,02/04/2019 09:00:55,Brasil,"<p>Otto Alencar, líder do PSD, diz que Jair Bolsonaro, por enquanto, tem uma ""situação confortável"" no Senado.<br><br>Segundo ele, a maioria da Casa quer ""colaborar com as reformas""...</p>",https://www.oantagonista.com/brasil/conversas-com-o-congresso/
Pelegos na fila de Moro,Nao possui,Nao possui,02/04/2019 08:56:27,Brasil,"<p>Sergio Moro, a partir de 2 de maio, vai analisar os novos registros dos sindicatos...</p>",https://www.oantagonista.com/brasil/pelegos-na-fila-de-moro/
"O que o Podemos não aceita, segundo líder",Nao possui,Nao possui,02/04/2019 08:30:04,Brasil,"<p>Segundo o líder do Podemos na Câmara, José Nelto, 70% da bancada do partido -- com 11 deputados e 8 senadores -- são a favor da reforma da Previdência...</p>",https://www.oantagonista.com/brasil/o-que-o-podemos-nao-aceita-segundo-lider/
Falta calibrar na reforma,Nao possui,Nao possui,02/04/2019 08:29:31,Brasil,"<p>A imprensa israelense elogiou a pontaria de Jair Bolsonaro.<br><br>""Presidente do Brasil visita campo de tiro de unidade contraterrorista e demonstra grande pontaria""...<br><br><img class=""alignnone size-medium wp-image-180724"" src=""https://cdn.oantagonista.net/uploads/2019/04/Schermata-2019-04-02-alle-13.27.05-628x335.png"" alt="""" width=""628"" height=""335""></p>",https://www.oantagonista.com/brasil/falta-calibrar-na-reforma/
Operador de Pezão quer saber por que não é julgado por Gilmar Mendes,Nao possui,Nao possui,02/04/2019 08:23:24,Brasil,"<p>O operador de Luiz Fernando Pezão quer saber por que Lava Jato do Rio de Janeiro não cai mais com Gilmar Mendes...<br><br><img class=""alignnone size-medium wp-image-180720"" src=""https://cdn.oantagonista.net/uploads/2019/04/Schermata-2019-04-02-alle-10.48.11-628x252.png"" alt="""" width=""628"" height=""252""></p>",https://www.oantagonista.com/brasil/operador-de-pezao-quer-saber-por-que-nao-e-julgado-por-gilmar-mendes/
Idade mínima sob ataque,Nao possui,Nao possui,02/04/2019 08:05:47,Economia,"<p>A idade mínima deve ser reduzida no Congresso.<br><br>Diz Merval Pereira:<br><br>“A pesquisa da consultoria Arko Advice, feita com 109 deputados federais de 25 partidos políticos entre os dias 26 e 28 de março, mostra uma piora na avaliação do governo...</p>",https://www.oantagonista.com/economia/idade-minima-sob-ataque/
Conselho do MPF discute hoje participação de procuradores em eventos,Nao possui,Nao possui,02/04/2019 08:00:25,Brasil,"<p>Foco de constantes questionamentos no Judiciário, a participação de magistrados em eventos patrocinados será foco de discussão hoje no Conselho Superior do Ministério Público Federal...</p>",https://www.oantagonista.com/brasil/conselho-mp-discute-hoje-participacao-de-procuradores-em-eventos/
O leilão de Lula,Nao possui,Nao possui,02/04/2019 07:56:13,Brasil,"<p>O Instituto Lula, para pagar as contas, pensou em leiloar 50 fotografias do chefe da ORCRIM.<br><br>Arrecadou apenas 81 mil reais...<br><br><img class=""alignnone size-medium wp-image-180715"" src=""https://cdn.oantagonista.net/uploads/2019/04/Schermata-2019-04-02-alle-12.53.33-191x353.png"" alt="""" width=""191"" height=""353""></p>",https://www.oantagonista.com/brasil/o-leilao-de-lula-2/
Até o PT ganha cargos,Nao possui,Nao possui,02/04/2019 07:44:57,Brasil,"<p>O Centrão reclama que, enquanto é preterido na distribuição de cargos, petistas são nomeados para o segundo e terceiro escalões, diz a <strong>Crusoé</strong>...</p>",https://www.oantagonista.com/brasil/ate-o-pt-ganha-cargos/
Joice Hasselmann no lugar do general Santos Cruz,Nao possui,Nao possui,02/04/2019 07:37:40,Brasil,"<p>Joice Hasselmann pode tomar o ministério do general Santos Cruz, que vem sendo atacado por Olavo de Carvalho...</p>",https://www.oantagonista.com/brasil/joice-hasselmann-no-lugar-general-santos-cruz/
Bolsonaro: “A bola está com eles”,Nao possui,Nao possui,02/04/2019 07:33:17,Economia,"<p>Jair Bolsonaro, na TV Record, jogou a reforma no colo do Congresso Nacional:<br><br>“O tema que eu apresentei ao parlamento da Reforma da Previdência não é um projeto meu ou do meu governo, é um projeto do Brasil...</p>",https://www.oantagonista.com/economia/bolsonaro-bola-esta-com-eles/
A força-tarefa da CPI do BNDES,Nao possui,Nao possui,02/04/2019 07:30:06,Brasil,"<p>Na pauta da CPI do BNDES, estão três requerimentos do deputado Vanderlei Macris para requisitar servidores da Polícia Federal, do Ministério Público Federal e da CGU...</p>",https://www.oantagonista.com/brasil/forca-tarefa-da-cpi-bndes/
Reforma sem capitalização,Nao possui,Nao possui,02/04/2019 07:25:56,Economia,"<p>O Congresso Nacional vai perder nove meses para fazer uma reforma previdenciária igual à de Michel Temer.<br><br>Ontem à noite, em evento organizado pelo Goldman Sachs, Rodrigo Maia disse que o sistema de capitalização não tem a menor chance de ser aprovado...</p>",https://www.oantagonista.com/economia/reforma-sem-capitalizacao/
